"","ID","Choice_situation","alt1_x1","alt1_x2","alt1_x3","alt1_x4","alt2_x1","alt2_x2","alt2_x3","alt2_x4","alt3_sq","Block","group","V_1","V_2","V_3","e_1","e_2","e_3","U_1","U_2","U_3","CHOICE"
"145",15,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,0.379125512755161,2.06121071281902,1.32256173910107,-1.23087448724484,0.311210712819015,0.322561739101065,3
"146",15,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,1.27786094806128,2.77789937185271,1.14444674095186,0.857860948061279,1.09789937185271,0.14444674095186,2
"147",15,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-0.333972654755006,-0.589753718085921,-0.651610548041818,-1.94397265475501,-2.00975371808592,-1.65161054804182,3
"148",15,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,1.22794444593064,-0.595261540253208,0.866636636132858,0.527944445930637,-1.12526154025321,-0.133363363867142,1
"149",15,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,2.57027053187197,0.81606904212714,2.38675235063481,0.840270531871973,0.30606904212714,1.38675235063481,3
"150",15,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,1.54500749511049,1.30367255747764,2.71052621543993,0.995007495110487,0.573672557477638,1.71052621543993,3
"151",16,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,1.85477858307778,-0.807708953283195,1.67154619696082,1.24477858307778,-1.2377089532832,0.671546196960822,1
"152",16,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,-0.328547960315095,1.25311083913596,-0.511101398714102,-0.788547960315095,0.653110839135958,-1.5111013987141,2
"153",16,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,-0.17942584668342,0.328783704787597,4.81531008849028,-2.73942584668342,-1.3912162952124,3.81531008849028,3
"154",16,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,1.18945190272039,0.336046790968089,-0.0748095091385061,-0.260548097279613,-1.34395320903191,-1.07480950913851,1
"155",16,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,2.2557414052613,3.16664104578864,-0.378742481974672,1.4957414052613,1.49664104578864,-1.37874248197467,2
"156",16,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,0.194378831720591,0.595699169696982,0.377467227670012,-0.525621168279409,-2.86430083030302,-0.622532772329988,1
"157",16,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-1.21338360017665,-1.27341679463118,2.25038255557418,-1.82338360017665,-1.70341679463118,1.25038255557418,3
"158",16,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,-0.283558179315397,-0.0204315136857767,0.24597419723019,-0.753558179315397,-0.680431513685777,-0.75402580276981,2
"159",16,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,0.0961782912134191,0.343185494366936,1.35110811488389,-2.40382170878658,-0.0768145056330641,0.351108114883892,3
"160",16,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,-0.489376974872196,2.49205600148105,-0.319348915816693,-1.0393769748722,1.76205600148105,-1.31934891581669,2
"161",17,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,0.0223594847882438,-0.673895402551241,0.619378115839579,-0.477640515211756,-1.30389540255124,-0.380621884160421,3
"162",17,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,-0.257420550745362,-0.505794793656716,-0.0388267974146928,-2.87742055074536,-2.91579479365672,-1.03882679741469,3
"163",17,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,1.36371334197288,1.43731678006788,-0.425988710626477,0.903713341972883,0.767316780067878,-1.42598871062648,1
"164",17,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,0.236289762211159,-0.829123868632087,-1.25750140931433,-1.31371023778884,-2.24912386863209,-2.25750140931433,1
"165",17,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,0.439124712535074,-0.436205167767834,-0.226850570891137,-1.17087528746493,-2.18620516776783,-1.22685057089114,1
"166",17,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,1.06711013851169,-0.0367126630345178,1.44589462254845,0.647110138511693,-1.71671266303452,0.445894622548446,1
"167",17,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-0.567613265894641,1.32292600439187,0.240570095879573,-2.17761326589464,-0.0970739956081275,-0.759429904120427,2
"168",17,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,0.703625817785931,1.44029523417011,-0.644759720266099,0.00362581778593085,0.910295234170114,-1.6447597202661,2
"169",17,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,-0.836663556950527,0.584173894802206,-1.35873897970355,-2.56666355695053,0.0741738948022062,-2.35873897970355,2
"170",17,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,0.479579810594581,0.571768022915234,1.82726291038161,-0.0704201894054194,-0.158231977084766,0.827262910381614,3
"171",18,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-1.23633410311872,-1.05609021955024,1.80230981864475,-1.84633410311872,-1.48609021955024,0.80230981864475,3
"172",18,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,0.43081998571048,0.967574523434425,1.40045462621128,-0.0291800142895199,0.367574523434425,0.400454626211284,3
"173",18,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,-0.936984991318335,-0.541629240799995,-0.167470329981655,-3.49698499131833,-2.26162924079999,-1.16747032998165,3
"174",18,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,-0.536139801630113,0.756199131019463,-0.311845207597462,-1.98613980163011,-0.923800868980537,-1.31184520759746,2
"175",18,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,0.750223092703339,-0.378092775769306,0.417824635466777,-0.00977690729666114,-2.04809277576931,-0.582175364533223,1
"176",18,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,1.06458306417073,0.61677337006357,2.76366067072034,0.344583064170731,-2.84322662993643,1.76366067072034,3
"177",18,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.576490653795199,-0.153851074741912,-0.224763608461285,-0.0335093462048012,-0.583851074741912,-1.22476360846129,1
"178",18,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,-0.159071859177974,0.706499114257794,-0.156679254648888,-0.629071859177974,0.0464991142577944,-1.15667925464889,2
"179",18,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,-0.140572481019858,-0.675826300544196,0.555347770504621,-2.64057248101986,-1.0958263005442,-0.444652229495379,3
"180",18,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,1.73157971798862,2.52244160358433,-0.712782244755339,1.18157971798862,1.79244160358433,-1.71278224475534,2
"181",19,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,1.33437848721846,-1.73160795832783,-0.689472705102875,0.834378487218455,-2.36160795832783,-1.68947270510288,1
"182",19,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,1.85235544775582,-0.098388838796732,-0.0393923375888838,-0.767644552244185,-2.50838883879673,-1.03939233758888,1
"183",19,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,-0.524659106815096,1.0583642695211,-0.538558754212314,-0.984659106815096,0.388364269521104,-1.53855875421231,2
"184",19,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,1.60518173868651,-0.945481490562299,0.54057310938806,0.0551817386865092,-2.3654814905623,-0.45942689061194,1
"185",19,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,0.187591195914768,-0.0859376867989731,1.62245932991535,-1.42240880408523,-1.83593768679897,0.622459329915348,3
"186",19,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,1.22768377176939,0.484718372042955,-0.732359422199154,0.807683771769388,-1.19528162795704,-1.73235942219915,1
"187",19,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,1.95363073713231,0.460599242585876,0.296508518381637,0.343630737132308,-0.959400757414124,-0.703491481618363,1
"188",19,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,-1.04224432570746,-0.66759017035473,1.41864398555545,-1.74224432570746,-1.19759017035473,0.41864398555545,3
"189",19,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,-0.620609900251843,3.02653249903842,-0.217272619854242,-2.35060990025184,2.51653249903842,-1.21727261985424,2
"190",19,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,0.995882184274785,0.286750578582505,0.872129037244903,0.445882184274785,-0.443249421417495,-0.127870962755097,1
"191",20,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.535908489524006,0.289647651302357,0.413452807707933,-1.14590848952401,-0.140352348697643,-0.586547192292067,2
"192",20,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,-0.21289764625877,1.62331837151878,1.89982081207368,-0.67289764625877,1.02331837151878,0.899820812073679,2
"193",20,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,-0.0696154861437343,0.0194340500841723,1.64059895139179,-2.62961548614373,-1.70056594991583,0.640598951391794,3
"194",20,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,0.541232204217716,-0.23972370593828,0.344964073261797,-0.908767795782284,-1.91972370593828,-0.655035926738203,3
"195",20,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,-0.559352873428852,0.0580649127459771,0.291614774834564,-1.31935287342885,-1.61193508725402,-0.708385225165436,3
"196",20,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,1.22689202270049,-0.964431846985252,-0.150326655354732,0.506892022700491,-4.42443184698525,-1.15032665535473,1
"197",20,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,1.00954094524217,1.06329372281094,0.812177258702816,0.399540945242173,0.633293722810941,-0.187822741297184,2
"198",20,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,2.02889577738886,-0.377327686049556,0.386163250020948,1.55889577738886,-1.03732768604956,-0.613836749979052,1
"199",20,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,-0.225911230140674,4.86948613896994,3.50966720370688,-2.72591123014067,4.44948613896994,2.50966720370688,2
"200",20,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,1.0977547933128,0.116841579291285,1.31254135720128,0.547754793312801,-0.613158420708716,0.31254135720128,1
"201",21,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,-0.861509362318351,-0.421559806511554,3.30457502649025,-1.36150936231835,-1.05155980651155,2.30457502649025,3
"202",21,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,-0.254984033300591,-0.885714896286954,-0.510517274881138,-2.87498403330059,-3.29571489628695,-1.51051727488114,3
"203",21,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,-0.431135281954207,1.35701327634553,2.07305062334041,-0.891135281954207,0.687013276345533,1.07305062334041,3
"204",21,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,-1.01473598718231,0.93925593605018,1.10529597193664,-2.56473598718231,-0.48074406394982,0.105295971936636,3
"205",21,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,-0.0634482513852529,-1.0975804872665,-1.09835904856794,-1.67344825138525,-2.8475804872665,-2.09835904856794,1
"206",21,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,2.23057911703539,0.962035677073858,3.72072270248909,1.81057911703539,-0.717964322926143,2.72072270248909,3
"207",21,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,0.487922952553108,-0.0889576438816078,-1.54162397029773,-1.12207704744689,-1.50895764388161,-2.54162397029773,1
"208",21,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,-0.203963893091681,-0.298719841623189,2.05496981558676,-0.903963893091681,-0.828719841623189,1.05496981558676,3
"209",21,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,-0.268546672579777,0.371559678389519,3.2424577868248,-1.99854667257978,-0.138440321610481,2.2424577868248,3
"210",21,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,-0.572570218060625,0.381692641424306,-0.768195396246798,-1.12257021806063,-0.348307358575694,-1.7681953962468,2
"211",22,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,2.14871618633293,2.60362767554826,0.78051291857812,1.53871618633293,2.17362767554826,-0.21948708142188,2
"212",22,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,0.142324464988188,1.60500201485958,0.602037537284899,-0.317675535011812,1.00500201485958,-0.397962462715101,2
"213",22,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,-0.926904659819621,-0.0935234292612509,2.44420213279002,-3.48690465981962,-1.81352342926125,1.44420213279002,3
"214",22,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,1.44068047234142,1.15470808149103,0.600869146143205,-0.00931952765857536,-0.525291918508968,-0.399130853856795,1
"215",22,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,-0.566043371498865,0.566084822946581,-1.21651582656786,-1.32604337149886,-1.10391517705342,-2.21651582656786,2
"216",22,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,-0.286394650316431,-1.17871492467204,-0.321308875254743,-1.00639465031643,-4.63871492467204,-1.32130887525474,1
"217",22,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.0217304121227862,3.31607838030983,0.36143307941252,-0.631730412122786,2.88607838030983,-0.63856692058748,2
"218",22,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,0.786100549797937,-1.41235538815589,-0.481905618923951,0.316100549797937,-2.07235538815589,-1.48190561892395,1
"219",22,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,6.73177489544991,0.383741395179867,0.673283788576375,4.23177489544991,-0.0362586048201328,-0.326716211423625,1
"220",22,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,0.0676978778802957,0.0175058334351201,0.382487279399459,-0.482302122119704,-0.71249416656488,-0.617512720600541,1
"221",23,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,3.10620833150157,-1.21865452599876,-0.0231498128745509,2.60620833150157,-1.84865452599876,-1.02314981287455,1
"222",23,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,0.0126888326256537,0.0293766475796533,0.317108966598443,-2.60731116737435,-2.38062335242035,-0.682891033401557,3
"223",23,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,0.0528754294310089,-0.51575486929548,-1.08112559273661,-0.407124570568991,-1.18575486929548,-2.08112559273661,1
"224",23,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,-0.726948326172694,-0.925895704484804,1.82264053986448,-2.27694832617269,-2.3458957044848,0.822640539864484,3
"225",23,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,-0.298125790993216,3.07943056778085,0.859101975048148,-1.90812579099322,1.32943056778085,-0.140898024951852,2
"226",23,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,-0.0634607190044062,0.124362531439886,-1.4320684726225,-0.483460719004406,-1.55563746856011,-2.4320684726225,1
"227",23,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,6.23702823023361,1.16868642301893,2.2013115526684,4.62702823023361,-0.251313576981066,1.2013115526684,1
"228",23,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,0.885961379676277,1.85394596380927,0.168964312103446,0.185961379676277,1.32394596380927,-0.831035687896554,2
"229",23,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,-0.474409439819034,0.25364471896457,2.26100405473839,-2.20440943981903,-0.25635528103543,1.26100405473839,3
"230",23,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,5.60031044133919,0.808243605891638,5.14597745492997,5.05031044133919,0.0782436058916381,4.14597745492997,1
"231",24,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.337159659816775,0.356383197610282,-0.416702527627639,-0.947159659816775,-0.073616802389718,-1.41670252762764,2
"232",24,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,1.16855489121031,1.26162761784177,-0.284941734976869,0.708554891210312,0.661627617841772,-1.28494173497687,1
"233",24,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,2.31341222139487,1.98148310363436,-0.40619434161334,-0.246587778605133,0.26148310363436,-1.40619434161334,2
"234",24,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,2.24566286416451,-0.754741897719819,-0.658444852095209,0.795662864164511,-2.43474189771982,-1.65844485209521,1
"235",24,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,2.38587439702256,1.33748241239966,0.723847312078352,1.62587439702256,-0.332517587600343,-0.276152687921648,1
"236",24,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,-0.307158938067228,-0.333156276523354,2.26753378223252,-1.02715893806723,-3.79315627652335,1.26753378223252,3
"237",24,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.463237594082575,2.47537667133,0.391473140262213,-0.146762405917425,2.04537667133,-0.608526859737787,2
"238",24,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,0.382989163436425,0.568918868884523,1.49791697971758,-0.0870108365635748,-0.0910811311154766,0.497916979717576,3
"239",24,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,0.60005380365353,0.531575456157899,1.02540616121042,-1.89994619634647,0.111575456157899,0.0254061612104222,2
"240",24,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,-0.430805522054576,-0.85646455873143,2.45732603204196,-0.980805522054576,-1.58646455873143,1.45732603204196,3
"241",25,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,2.51950765046699,-0.83741373785934,-1.04507920883997,2.01950765046699,-1.46741373785934,-2.04507920883997,1
"242",25,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,-0.669350006993864,4.57741328774814,2.61998005973877,-3.28935000699386,2.16741328774814,1.61998005973877,2
"243",25,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,0.605473859570792,3.38391355341457,2.60384120070438,0.145473859570792,2.71391355341457,1.60384120070438,2
"244",25,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,0.923700571638563,1.1237564853994,-0.429012068858745,-0.626299428361437,-0.2962435146006,-1.42901206885875,2
"245",25,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,0.154311564046265,-1.56162865479686,2.53824132950629,-1.45568843595373,-3.31162865479686,1.53824132950629,3
"246",25,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,0.0576753800206726,0.841849309854572,-0.39747188709101,-0.362324619979327,-0.838150690145428,-1.39747188709101,1
"247",25,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,-0.558239973478618,-0.0289640620658441,3.70197169539098,-2.16823997347862,-1.44896406206584,2.70197169539098,3
"248",25,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,0.343720166841904,1.81580131941012,0.337668531350008,-0.356279833158096,1.28580131941011,-0.662331468649992,2
"249",25,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,0.255118755616912,0.63284253873902,-1.20339358414143,-1.47488124438309,0.12284253873902,-2.20339358414143,2
"250",25,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,-0.389292080323971,0.196064614479042,-1.26185655103313,-0.939292080323971,-0.533935385520958,-2.26185655103313,2
"251",26,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.825985818727407,1.96460464875422,2.36022818746382,0.215985818727407,1.53460464875422,1.36022818746382,2
"252",26,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,0.527859266300906,1.0394389719309,2.15397089854909,0.0678592663009058,0.439438971930904,1.15397089854909,3
"253",26,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,0.285099398398164,1.62397921983399,0.717687749419023,-2.27490060160184,-0.0960207801660116,-0.282312250580977,2
"254",26,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,-0.352783328094058,1.20941098220103,0.304853040068727,-1.80278332809406,-0.470589017798969,-0.695146959931273,2
"255",26,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,-0.522361690357571,0.377777339797725,1.00760422132688,-1.28236169035757,-1.29222266020227,0.0076042213268761,3
"256",26,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,-0.173630978748264,1.17943042725972,0.853409422464549,-0.893630978748264,-2.28056957274028,-0.146590577535451,3
"257",26,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.439295789572395,-0.457745219809327,3.09919639952413,-1.04929578957239,-0.887745219809327,2.09919639952413,3
"258",26,14,0,1,0,90,0,0,1,130,1,2,1,-0.47,-0.66,-1,-0.769531084475711,0.233122839308087,-0.590554364849738,-1.23953108447571,-0.426877160691913,-1.59055436484974,2
"259",26,19,50,0,0,100,0,1,0,80,1,2,1,-2.5,-0.42,-1,1.60505463950705,1.99075692069501,0.770229026559757,-0.894945360492951,1.57075692069501,-0.229770973440243,2
"260",26,20,0,0,0,110,0,1,1,140,1,2,1,-0.55,-0.73,-1,-0.357732646486897,2.51787930054863,0.83017030349483,-0.907732646486898,1.78787930054863,-0.16982969650517,2
"261",27,2,0,0,0,100,0,1,1,120,1,1,1,-0.5,-0.63,-1,2.92484855338724,1.01994777137566,0.760317645600146,2.42484855338724,0.389947771375661,-0.239682354399854,1
"262",27,5,50,1,0,120,50,0,1,80,1,1,1,-2.62,-2.41,-1,-0.18280068751587,-0.412853841651818,1.40060674923451,-2.80280068751587,-2.82285384165182,0.400606749234514,3
"263",27,9,0,0,1,90,0,1,0,130,1,1,1,-0.46,-0.67,-1,0.465584854336215,0.12446310832318,-0.73398991215468,0.00558485433621481,-0.54553689167682,-1.73398991215468,1
"264",27,10,25,0,0,110,25,1,0,80,1,1,1,-1.55,-1.42,-1,2.54823761879318,0.203575662465398,0.574006987672467,0.998237618793179,-1.2164243375346,-0.425993012327533,1
"265",27,12,25,0,1,120,25,0,0,150,1,1,1,-1.61,-1.75,-1,-0.659372868761881,-0.72311260437947,-0.67662674665787,-2.26937286876188,-2.47311260437947,-1.67662674665787,3
"266",27,13,0,1,0,80,25,1,1,130,1,1,1,-0.42,-1.68,-1,-1.37987126359309,0.385102781562927,-0.754002017376686,-1.79987126359309,-1.29489721843707,-1.75400201737669,2
"267",27,15,25,0,1,120,25,1,0,80,1,1,1,-1.61,-1.42,-1,0.10253016643827,0.77041098021662,-0.641166893132032,-1.50746983356173,-0.64958901978338,-1.64116689313203,2
"268",27,16,0,0,0,140,0,1,1,100,1,1,1,-0.7,-0.53,-1,0.0948860653098355,-0.885009926354649,-0.534962096972837,-0.605113934690165,-1.41500992635465,-1.53496209697284,1
"269",27,17,25,1,1,140,0,0,1,100,1,1,1,-1.73,-0.51,-1,0.606272888486167,0.357069537024689,2.52197723284279,-1.12372711151383,-0.152930462975311,1.52197723284279,3
"270",27,18,0,0,0,110,0,1,1,140,1,1,1,-0.55,-0.73,-1,0.956195556543706,-1.31552848108937,0.512354873801921,0.406195556543706,-2.04552848108937,-0.487645126198079,1
"271",28,1,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,0.0782191626127466,-0.582636289864413,-0.447408363902573,-0.531780837387253,-1.01263628986441,-1.44740836390257,1
"272",28,3,0,0,1,90,0,0,0,120,1,2,1,-0.46,-0.6,-1,-0.455316072492841,-0.736309130483262,-0.029692939201219,-0.915316072492841,-1.33630913048326,-1.02969293920122,1
"273",28,4,50,0,1,110,25,1,0,140,1,2,1,-2.56,-1.72,-1,2.54010361590864,0.636988345787766,1.87303043502956,-0.0198963840913575,-1.08301165421223,0.873030435029559,3
"274",28,6,25,0,0,90,25,1,1,130,1,2,1,-1.45,-1.68,-1,2.68649231253925,0.683180032781253,0.817893445568318,1.23649231253925,-0.996819967218747,-0.182106554431682,1
"275",28,7,0,0,1,150,25,1,0,130,1,2,1,-0.76,-1.67,-1,1.91191531859851,-0.814146103625005,-0.629216891758546,1.15191531859851,-2.48414610362501,-1.62921689175855,1
"276",28,8,0,1,0,140,75,0,1,90,1,2,1,-0.72,-3.46,-1,0.534323932185149,1.10192213651938,1.40177972967449,-0.185676067814851,-2.35807786348062,0.401779729674492,3
"277",28,11,0,0,1,120,0,1,1,80,1,2,1,-0.61,-0.43,-1,-0.857536416287228,0.365501150772111,2.07123541551391,-1.46753641628723,-0.0644988492278889,1.07123541551391,3
